doc_id,item,category,amount,price,discount
PNGPLFB,Яблоки,Продукты,4,320.3,48.71
ZZXU6RI,Колбаса,Продукты,2,324.6,0.0
ZZXU6RI,Зарядное устройство,Электроника,5,1807.75,0.0
ZZXU6RI,Чашка,Посуда,5,627.81,0.0
ZZXU6RI,Шторы,Текстиль,2,2899.49,0.0
ZZXU6RI,Плед,Текстиль,3,2284.38,0.0
3UER55U,Плед,Текстиль,1,1162.1,0.0
3UER55U,Порошок стиральный,Бытовая химия,5,344.04,0.0
3UER55U,Наушники,Электроника,1,887.2,0.0
3UER55U,Тарелка,Посуда,1,779.27,56.44
3I965BE,Плед,Текстиль,4,1720.73,378.66
3I965BE,Клавиатура,Электроника,2,1707.27,0.0
PRVDCQM,Постельное белье,Текстиль,1,2515.3,748.8
PRVDCQM,Скатерть,Текстиль,1,2627.17,0.0
PRVDCQM,Нож,Посуда,5,679.9,0.0
PRVDCQM,Тарелка,Посуда,5,652.78,100.68
PRVDCQM,Постельное белье,Текстиль,5,2125.62,538.32
OTAPGHP,Сковорода,Посуда,4,1566.8,0.0
6FN41WQ,Нож,Посуда,1,958.08,0.0
6FN41WQ,Средство для мытья посуды,Бытовая химия,4,289.15,57.81
6FN41WQ,Шторы,Текстиль,2,935.04,0.0
6FN41WQ,Сковорода,Посуда,1,2390.6,659.53
8TQYLEK,Молоко,Продукты,1,257.04,67.56
8TQYLEK,Яблоки,Продукты,1,113.03,27.81
8TQYLEK,Наушники,Электроника,4,1402.66,109.57
8TQYLEK,Гель для душа,Бытовая химия,1,235.77,0.0
6F9VL40,Скатерть,Текстиль,1,903.67,0.0
6F9VL40,Гель для душа,Бытовая химия,3,227.84,29.5
6F9VL40,Сыр,Продукты,5,117.96,0.0
6F9VL40,Порошок стиральный,Бытовая химия,1,355.42,104.19
6F9VL40,Флешка,Электроника,2,706.61,89.32
JM5FZCC,Нож,Посуда,3,1180.32,0.0
JM5FZCC,Флешка,Электроника,4,1528.8,0.0
JM5FZCC,Шторы,Текстиль,1,2821.48,436.19
JM5FZCC,Шампунь,Бытовая химия,2,244.54,63.3
475C026,Флешка,Электроника,1,1479.19,0.0
