doc_id,item,category,amount,price,discount
P7MU4DB,Постельное белье,Текстиль,2,2418.28,0.0
P7MU4DB,Нож,Посуда,3,1174.49,0.0
0TUW4RI,Молоко,Продукты,1,102.03,0.0
0TUW4RI,Кастрюля,Посуда,4,427.99,0.0
0TUW4RI,Кастрюля,Посуда,1,2185.9,518.43
0TUW4RI,Хлеб,Продукты,4,237.92,39.5
K7WDH7L,Молоко,Продукты,3,201.92,0.0
K7WDH7L,Сковорода,Посуда,1,830.12,142.81
BSKY5VC,Шампунь,Бытовая химия,2,369.49,63.45
FHWBU4F,Скатерть,Текстиль,5,2397.69,134.55
FHWBU4F,Шторы,Текстиль,4,1801.65,0.0
FHWBU4F,Скатерть,Текстиль,1,1136.27,0.0
FHWBU4F,Средство для мытья посуды,Бытовая химия,1,321.84,0.0
CSDNEZ4,Молоко,Продукты,5,103.56,0.0
CSDNEZ4,Скатерть,Текстиль,2,735.92,0.0
0OL3KDS,Плед,Текстиль,5,1598.75,0.0
0OL3KDS,Мыло,Бытовая химия,3,388.17,20.43
5ZO4JKN,Мышь,Электроника,3,1388.34,0.0
5ZO4JKN,Сыр,Продукты,4,147.06,21.97
5ZO4JKN,Молоко,Продукты,4,99.42,24.85
5ZO4JKN,Плед,Текстиль,1,2455.74,0.0
AZH8FB1,Хлеб,Продукты,1,303.61,78.97
AZH8FB1,Колбаса,Продукты,5,289.64,83.54
AZH8FB1,Скатерть,Текстиль,4,2540.04,0.0
AZH8FB1,Нож,Посуда,2,2039.08,0.0
Y0YWRPI,Постельное белье,Текстиль,2,858.18,0.0
Y0YWRPI,Полотенце,Текстиль,4,1435.04,150.47
Y0YWRPI,Сыр,Продукты,3,158.38,0.0
K8QUI2T,Сковорода,Посуда,4,2169.16,0.0
3EMMYMH,Тарелка,Посуда,5,1128.36,0.0
3EMMYMH,Флешка,Электроника,4,1051.05,73.34
3EMMYMH,Зарядное устройство,Электроника,2,1703.58,0.0
3EMMYMH,Чашка,Посуда,1,2366.97,0.0
5Q5HOW6,Наушники,Электроника,4,1295.11,0.0
5Q5HOW6,Сыр,Продукты,3,308.57,36.94
5Q5HOW6,Нож,Посуда,3,560.69,167.55
5Q5HOW6,Зарядное устройство,Электроника,1,1321.69,111.64
WWK45TX,Средство для мытья посуды,Бытовая химия,4,395.33,0.0
WWK45TX,Флешка,Электроника,1,1075.84,318.96
WWK45TX,Нож,Посуда,1,1353.93,0.0
WWK45TX,Тарелка,Посуда,5,1724.32,387.24
3WRB7B7,Флешка,Электроника,3,1791.88,287.74
3WRB7B7,Сыр,Продукты,3,234.93,0.0
3WRB7B7,Зарядное устройство,Электроника,3,1258.96,0.0
3WRB7B7,Чашка,Посуда,2,2016.41,0.0
3WRB7B7,Шампунь,Бытовая химия,2,337.4,0.0
9ABPN3M,Кастрюля,Посуда,2,1620.82,0.0
9ABPN3M,Кастрюля,Посуда,2,311.83,56.78
9ABPN3M,Тарелка,Посуда,5,729.06,0.0
XXT5ZZ6,Плед,Текстиль,5,2749.23,0.0
XXT5ZZ6,Молоко,Продукты,1,304.97,0.0
XXT5ZZ6,Шампунь,Бытовая химия,1,314.98,0.0
XXT5ZZ6,Плед,Текстиль,4,769.0,0.0
XXT5ZZ6,Тарелка,Посуда,1,841.23,0.0
AX4KVU2,Мышь,Электроника,5,1201.22,0.0
AX4KVU2,Наушники,Электроника,5,784.63,84.64
5TPRWVY,Порошок стиральный,Бытовая химия,1,312.53,0.0
5TPRWVY,Скатерть,Текстиль,1,2274.31,0.0
MFB9RB2,Тарелка,Посуда,1,845.55,236.03
MFB9RB2,Шампунь,Бытовая химия,3,234.81,0.0
MFB9RB2,Сковорода,Посуда,3,1767.58,173.59
OIB0UD6,Сыр,Продукты,5,339.24,55.12
OIB0UD6,Сковорода,Посуда,2,453.52,0.0
OIB0UD6,Сыр,Продукты,2,90.41,0.0
DNA6VMY,Плед,Текстиль,4,1905.88,0.0
DNA6VMY,Тарелка,Посуда,5,1708.06,0.0
7BNY8XM,Сыр,Продукты,1,107.1,0.0
3WDGE8M,Средство для мытья посуды,Бытовая химия,2,132.78,0.0
3WDGE8M,Мыло,Бытовая химия,5,206.75,55.2
3WDGE8M,Шампунь,Бытовая химия,5,123.82,0.0
N34KAIB,Кастрюля,Посуда,1,2296.89,0.0
N34KAIB,Средство для мытья посуды,Бытовая химия,5,379.9,0.0
L9RHTZG,Мыло,Бытовая химия,1,172.0,49.4
L9RHTZG,Мышь,Электроника,5,1124.65,308.79
L9RHTZG,Плед,Текстиль,3,1136.86,70.3
L9RHTZG,Порошок стиральный,Бытовая химия,2,186.78,0.0
L9RHTZG,Скатерть,Текстиль,1,2662.75,738.16
Z7JD5VW,Колбаса,Продукты,5,330.02,0.0
Z7JD5VW,Яблоки,Продукты,3,317.8,0.0
Z7JD5VW,Кастрюля,Посуда,5,1994.98,0.0
Z7JD5VW,Постельное белье,Текстиль,4,1676.24,124.17
WTNOPQA,Мыло,Бытовая химия,2,228.01,0.0
CKXJWW8,Шампунь,Бытовая химия,4,274.55,33.82
CKXJWW8,Колбаса,Продукты,2,203.96,0.0
IU3FKGL,Чашка,Посуда,3,1892.4,0.0
IU3FKGL,Яблоки,Продукты,5,114.79,13.0
IU3FKGL,Хлеб,Продукты,2,195.36,0.0
IU3FKGL,Флешка,Электроника,5,584.98,175.48
IU3FKGL,Полотенце,Текстиль,1,2448.4,0.0
W05U7VB,Постельное белье,Текстиль,4,2395.72,0.0
W05U7VB,Сыр,Продукты,4,126.23,0.0
W05U7VB,Флешка,Электроника,3,1843.96,0.0
W05U7VB,Скатерть,Текстиль,4,1067.24,0.0
W05U7VB,Гель для душа,Бытовая химия,1,196.07,0.0
CBE35U8,Яблоки,Продукты,3,125.73,8.07
CBE35U8,Шторы,Текстиль,5,1571.66,0.0
CBE35U8,Сыр,Продукты,3,221.49,13.05
CBE35U8,Шторы,Текстиль,5,2313.63,0.0
CBE35U8,Сыр,Продукты,3,321.25,0.0
F515LF6,Клавиатура,Электроника,3,1073.68,0.0
BU8A663,Сковорода,Посуда,2,1844.42,0.0
BU8A663,Нож,Посуда,5,2364.8,0.0
BU8A663,Чашка,Посуда,4,1131.41,0.0
BU8A663,Тарелка,Посуда,3,838.13,0.0
5559XP5,Постельное белье,Текстиль,3,721.09,89.1
5559XP5,Шампунь,Бытовая химия,5,194.5,45.43
5559XP5,Сыр,Продукты,1,193.32,0.0
5559XP5,Яблоки,Продукты,2,104.12,5.74
5559XP5,Средство для мытья посуды,Бытовая химия,4,281.8,0.0
Q6B4FC5,Гель для душа,Бытовая химия,2,321.67,0.0
Q6B4FC5,Постельное белье,Текстиль,2,1128.55,0.0
5MA2T39,Клавиатура,Электроника,2,1797.43,0.0
5MA2T39,Плед,Текстиль,2,1768.69,0.0
5MA2T39,Шторы,Текстиль,4,1999.39,0.0
9TKVUR1,Порошок стиральный,Бытовая химия,4,224.15,0.0
9TKVUR1,Кастрюля,Посуда,3,2357.95,663.68
9TKVUR1,Молоко,Продукты,4,124.54,0.0
9TKVUR1,Скатерть,Текстиль,4,1095.7,183.57
1AYXBB7,Мыло,Бытовая химия,5,272.07,0.0
1AYXBB7,Мыло,Бытовая химия,1,253.43,0.0
1AYXBB7,Сковорода,Посуда,5,901.22,217.61
1AYXBB7,Мыло,Бытовая химия,1,374.01,0.0
9A6AV7T,Наушники,Электроника,4,505.73,0.0
9A6AV7T,Кастрюля,Посуда,3,306.68,0.0
P2OU3FG,Гель для душа,Бытовая химия,2,107.98,18.88
P2OU3FG,Сковорода,Посуда,1,2242.23,0.0
URZ48W6,Колбаса,Продукты,4,93.91,0.0
URZ48W6,Сковорода,Посуда,3,406.32,0.0
URZ48W6,Яблоки,Продукты,1,313.37,52.02
URZ48W6,Сковорода,Посуда,3,733.03,0.0
V99XE4E,Кастрюля,Посуда,4,860.64,91.98
V99XE4E,Кастрюля,Посуда,3,1246.37,0.0
V99XE4E,Мыло,Бытовая химия,3,355.51,95.98
DHGSGIH,Колбаса,Продукты,4,346.07,0.0
