doc_id,item,category,amount,price,discount
R3WRNKM,Постельное белье,Текстиль,1,2403.0,547.39
R3WRNKM,Кастрюля,Посуда,1,324.9,0.0
R3WRNKM,Яблоки,Продукты,2,341.3,0.0
904N304,Сковорода,Посуда,4,1075.92,0.0
904N304,Флешка,Электроника,2,520.98,145.82
904N304,Мыло,Бытовая химия,1,375.51,0.0
257T2B4,Хлеб,Продукты,2,322.17,0.0
257T2B4,Скатерть,Текстиль,2,2301.27,0.0
257T2B4,Скатерть,Текстиль,5,1362.1,84.43
257T2B4,Сковорода,Посуда,3,1386.1,158.43
257T2B4,Плед,Текстиль,4,2101.41,0.0
0MNV98I,Сковорода,Посуда,5,1528.02,139.63
0MNV98I,Скатерть,Текстиль,2,2170.17,338.17
0MNV98I,Тарелка,Посуда,2,1043.04,0.0
0MNV98I,Гель для душа,Бытовая химия,5,202.44,0.0
ECR3XEI,Чашка,Посуда,3,1012.94,63.52
ECR3XEI,Наушники,Электроника,5,735.89,0.0
ECR3XEI,Сыр,Продукты,3,137.93,0.0
ECR3XEI,Нож,Посуда,4,1720.94,0.0
ECR3XEI,Колбаса,Продукты,1,94.55,0.0
BJ7RLIN,Чашка,Посуда,4,1039.1,0.0
BJ7RLIN,Постельное белье,Текстиль,1,975.0,79.7
GG0VF26,Чашка,Посуда,5,2046.77,0.0
GG0VF26,Скатерть,Текстиль,3,1751.99,0.0
GG0VF26,Плед,Текстиль,2,1707.26,0.0
GG0VF26,Порошок стиральный,Бытовая химия,3,319.09,0.0
M48HFAV,Мышь,Электроника,2,1399.45,0.0
M48HFAV,Наушники,Электроника,4,1445.22,214.77
M48HFAV,Полотенце,Текстиль,4,811.25,0.0
DZCMU7D,Кастрюля,Посуда,5,2355.93,0.0
DZCMU7D,Нож,Посуда,1,1526.47,0.0
DZCMU7D,Гель для душа,Бытовая химия,2,117.92,0.0
DZCMU7D,Сыр,Продукты,3,305.86,0.0
PNN94KL,Флешка,Электроника,4,856.41,0.0
PNN94KL,Мыло,Бытовая химия,2,362.89,0.0
PNN94KL,Яблоки,Продукты,2,166.94,19.77
PNN94KL,Чашка,Посуда,5,1199.91,94.48
PNN94KL,Плед,Текстиль,1,1680.24,0.0
CFOEHME,Средство для мытья посуды,Бытовая химия,3,347.18,0.0
CFOEHME,Мышь,Электроника,3,1243.0,0.0
CFOEHME,Тарелка,Посуда,1,390.86,96.72
CFOEHME,Сковорода,Посуда,2,2389.53,0.0
WOM9A2Q,Гель для душа,Бытовая химия,1,355.7,22.29
IML26HY,Шторы,Текстиль,2,2893.02,0.0
IML26HY,Яблоки,Продукты,3,242.63,0.0
IML26HY,Флешка,Электроника,3,1194.75,0.0
IML26HY,Кастрюля,Посуда,5,1993.98,469.58
IML26HY,Гель для душа,Бытовая химия,5,197.74,48.83
FGJ9S0H,Сыр,Продукты,1,246.56,0.0
FGJ9S0H,Флешка,Электроника,1,1091.13,0.0
FGJ9S0H,Сковорода,Посуда,3,1692.5,161.84
HL4KZTR,Мышь,Электроника,3,848.08,167.61
HL4KZTR,Молоко,Продукты,5,154.8,0.0
HL4KZTR,Шампунь,Бытовая химия,3,266.05,0.0
7T7NE51,Мыло,Бытовая химия,5,158.08,13.56
7T7NE51,Постельное белье,Текстиль,1,2213.55,0.0
7T7NE51,Кастрюля,Посуда,5,506.21,0.0
7JB3261,Порошок стиральный,Бытовая химия,5,192.52,0.0
7JB3261,Тарелка,Посуда,5,895.79,259.96
7JB3261,Яблоки,Продукты,2,333.66,74.18
IL8TABF,Сыр,Продукты,3,219.86,0.0
IL8TABF,Порошок стиральный,Бытовая химия,5,302.4,0.0
IL8TABF,Кастрюля,Посуда,2,1461.4,0.0
1E5VL6K,Сыр,Продукты,5,252.66,0.0
1E5VL6K,Мышь,Электроника,1,610.7,0.0
1E5VL6K,Постельное белье,Текстиль,1,2456.14,0.0
1E5VL6K,Чашка,Посуда,5,1342.15,200.39
1E5VL6K,Мышь,Электроника,4,1799.31,0.0
CA64KDV,Яблоки,Продукты,3,233.9,0.0
CA64KDV,Гель для душа,Бытовая химия,5,339.09,0.0
CA64KDV,Скатерть,Текстиль,4,1360.43,0.0
53M1ESO,Кастрюля,Посуда,5,1222.29,266.24
JFQK1K7,Тарелка,Посуда,1,1369.02,0.0
Z613K4M,Чашка,Посуда,4,892.9,144.18
Z613K4M,Шампунь,Бытовая химия,2,127.08,0.0
Z613K4M,Сыр,Продукты,3,161.12,0.0
Z613K4M,Тарелка,Посуда,3,434.32,0.0
W9P830T,Сыр,Продукты,1,147.22,0.0
