doc_id,item,category,amount,price,discount
RYN0REA,Скатерть,Текстиль,2,2167.75,0.0
3HVUEEW,Полотенце,Текстиль,4,1021.91,0.0
3HVUEEW,Порошок стиральный,Бытовая химия,1,293.16,0.0
8L6SPKH,Шампунь,Бытовая химия,2,352.37,0.0
8L6SPKH,Колбаса,Продукты,4,280.98,55.64
8L6SPKH,Клавиатура,Электроника,5,741.03,184.15
21IOYR4,Плед,Текстиль,4,2344.29,0.0
21IOYR4,Хлеб,Продукты,1,167.66,0.0
21IOYR4,Наушники,Электроника,2,1263.48,0.0
21IOYR4,Шторы,Текстиль,1,599.4,0.0
UT0VXR0,Гель для душа,Бытовая химия,5,294.68,87.63
UT0VXR0,Молоко,Продукты,5,327.4,0.0
UT0VXR0,Порошок стиральный,Бытовая химия,3,397.15,0.0
8IWMJSU,Скатерть,Текстиль,1,1514.08,0.0
8IWMJSU,Шторы,Текстиль,1,1370.87,0.0
8IWMJSU,Мыло,Бытовая химия,2,240.44,0.0
8IWMJSU,Колбаса,Продукты,1,132.66,35.08
WTOPGBI,Мыло,Бытовая химия,4,315.25,0.0
FU87LEE,Флешка,Электроника,3,1175.42,0.0
FU87LEE,Клавиатура,Электроника,4,1737.4,274.92
FU87LEE,Средство для мытья посуды,Бытовая химия,5,120.29,0.0
FU87LEE,Шторы,Текстиль,3,2904.78,0.0
RTEYG4Q,Сковорода,Посуда,3,2033.01,244.52
RTEYG4Q,Кастрюля,Посуда,4,1304.56,0.0
RTEYG4Q,Гель для душа,Бытовая химия,3,338.14,68.9
RTEYG4Q,Гель для душа,Бытовая химия,4,373.3,0.0
RTEYG4Q,Зарядное устройство,Электроника,1,1358.94,0.0
25VADV9,Чашка,Посуда,4,1816.17,0.0
25VADV9,Постельное белье,Текстиль,5,1265.12,76.31
C6JF8OG,Клавиатура,Электроника,3,1749.03,509.39
C6JF8OG,Наушники,Электроника,5,1307.2,0.0
GIWD93N,Мыло,Бытовая химия,3,336.0,34.39
GIWD93N,Гель для душа,Бытовая химия,3,244.9,0.0
GIWD93N,Молоко,Продукты,3,281.24,0.0
GIWD93N,Тарелка,Посуда,4,507.17,0.0
HDUS2BA,Колбаса,Продукты,1,154.98,18.35
HDUS2BA,Средство для мытья посуды,Бытовая химия,4,114.47,0.0
66TUCO0,Гель для душа,Бытовая химия,3,257.98,65.56
66TUCO0,Хлеб,Продукты,5,332.79,0.0
66TUCO0,Полотенце,Текстиль,5,2313.08,0.0
66TUCO0,Клавиатура,Электроника,5,1290.74,78.49
66TUCO0,Яблоки,Продукты,2,263.73,69.84
7AWBSLF,Молоко,Продукты,5,133.62,34.19
7AWBSLF,Мышь,Электроника,5,1625.49,0.0
7AWBSLF,Сыр,Продукты,4,116.67,23.1
W48E26P,Хлеб,Продукты,2,119.08,0.0
W48E26P,Кастрюля,Посуда,3,2197.67,0.0
W48E26P,Нож,Посуда,4,1913.0,441.06
W48E26P,Шторы,Текстиль,3,1999.05,0.0
W48E26P,Шторы,Текстиль,4,1895.73,241.87
UX9C6FV,Сковорода,Посуда,5,1327.77,218.53
UX9C6FV,Шампунь,Бытовая химия,4,379.69,0.0
LRC3ECE,Клавиатура,Электроника,5,1261.11,0.0
LRC3ECE,Полотенце,Текстиль,4,1215.28,0.0
9CISL9S,Сковорода,Посуда,5,1990.18,0.0
9CISL9S,Гель для душа,Бытовая химия,4,105.63,0.0
9CISL9S,Флешка,Электроника,4,672.05,0.0
9CISL9S,Скатерть,Текстиль,2,2121.44,0.0
JR54H57,Тарелка,Посуда,3,2249.2,0.0
JR54H57,Колбаса,Продукты,2,267.92,26.24
JR54H57,Шампунь,Бытовая химия,3,310.11,0.0
JR54H57,Средство для мытья посуды,Бытовая химия,1,194.15,20.36
LZI6H6O,Молоко,Продукты,3,341.92,100.61
UH60EC6,Наушники,Электроника,1,1557.18,0.0
