doc_id,item,category,amount,price,discount
PUQTJW2,Сковорода,Посуда,4,2144.87,0.0
PUQTJW2,Скатерть,Текстиль,2,1466.99,125.53
PUQTJW2,Молоко,Продукты,4,191.12,14.05
PUQTJW2,Хлеб,Продукты,2,196.96,43.48
PUQTJW2,Кастрюля,Посуда,5,317.87,0.0
YA2CCP5,Флешка,Электроника,3,989.79,0.0
YA2CCP5,Флешка,Электроника,3,1929.94,247.25
0W105HB,Наушники,Электроника,2,756.51,82.15
0W105HB,Шторы,Текстиль,1,2504.97,0.0
VHYQK3T,Сковорода,Посуда,3,744.98,0.0
VHYQK3T,Постельное белье,Текстиль,2,1905.81,0.0
VHYQK3T,Молоко,Продукты,5,275.16,0.0
YTQGQSM,Молоко,Продукты,2,329.23,0.0
YTQGQSM,Чашка,Посуда,1,483.29,0.0
YTQGQSM,Хлеб,Продукты,3,170.58,0.0
MJHA1UC,Постельное белье,Текстиль,3,1216.13,0.0
UBKK6JS,Зарядное устройство,Электроника,2,1356.55,0.0
UBKK6JS,Тарелка,Посуда,3,2243.94,0.0
UBKK6JS,Хлеб,Продукты,3,203.8,0.0
SW673LD,Зарядное устройство,Электроника,1,1135.99,265.53
SW673LD,Средство для мытья посуды,Бытовая химия,4,323.97,0.0
SW673LD,Плед,Текстиль,2,1107.44,159.07
2FUCSYR,Полотенце,Текстиль,1,731.81,39.18
2FUCSYR,Плед,Текстиль,2,2015.58,0.0
2FUCSYR,Гель для душа,Бытовая химия,2,347.08,0.0
F0GJR1G,Мыло,Бытовая химия,1,345.4,0.0
F0GJR1G,Чашка,Посуда,4,1562.03,0.0
F0GJR1G,Зарядное устройство,Электроника,4,1298.32,218.5
F0GJR1G,Клавиатура,Электроника,2,1724.23,103.38
5XFPJ44,Шампунь,Бытовая химия,3,332.02,58.81
5XFPJ44,Полотенце,Текстиль,3,1971.18,0.0
J5ZBRSH,Полотенце,Текстиль,5,934.7,0.0
J5ZBRSH,Молоко,Продукты,5,119.92,20.47
J5ZBRSH,Колбаса,Продукты,5,150.94,0.0
J5ZBRSH,Молоко,Продукты,1,329.78,0.0
LA2RUE1,Колбаса,Продукты,1,165.77,0.0
LA2RUE1,Мыло,Бытовая химия,4,216.94,0.0
LA2RUE1,Мышь,Электроника,4,543.01,67.36
9RAG7FM,Сыр,Продукты,5,324.74,57.44
T52ZZFE,Постельное белье,Текстиль,5,1506.63,0.0
T52ZZFE,Молоко,Продукты,4,318.86,0.0
